Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes,Flow Packets,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets,Bwd Packets,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Family
10.8.8.130-157.56.114.104-59240-80-6,10.8.8.130,59240,157.56.114.104,80,6,05/06/2015 11:26:24 AM,128049,1,1,0,0,0,0,0,0,0,0,0,0,0,15.6190208436,128049,0,128049,128049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,7.8095104218,7.8095104218,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30016,4182,0,32,0,0,0,0,0,0,0,0,VPN,File-Transfer
10.8.8.130-213.199.179.142-49539-443-17,10.8.8.130,49539,213.199.179.142,443,17,05/06/2015 11:29:41 AM,130694,1,1,18,26,18,18,18,0,26,26,26,0,336.664269209,15.3029213277,130694,0,130694,130694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.6514606638,7.6514606638,18,26,20.6666666667,4.6188021535,21.3333333333,0,0,0,0,0,0,0,0,1,31,18,26,0,0,0,0,0,0,0,9,0,13,0,0,0,8,0,0,0,0,0,0,0,0,VPN,File-Transfer
10.8.8.130-198.7.63.141-2787-53-17,10.8.8.130,2787,198.7.63.141,53,17,05/06/2015 11:28:29 AM,123764,1,1,32,138,32,32,32,0,138,138,138,0,1373.5819786044,16.1597879836,123764,0,123764,123764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8.0798939918,8.0798939918,32,138,67.3333333333,61.1991285341,3745.3333333333,0,0,0,0,0,0,0,0,1,101,32,138,0,0,0,0,0,0,0,16,0,69,0,0,0,8,0,0,0,0,0,0,0,0,VPN,File-Transfer
10.8.8.130-198.7.63.141-1595-53-17,10.8.8.130,1595,198.7.63.141,53,17,05/06/2015 11:26:22 AM,126024,1,1,45,497,45,45,45,0,497,497,497,0,4300.768107662,15.8699930172,126024,0,126024,126024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.9349965086,7.9349965086,45,497,195.6666666667,260.9623216737,68101.3333333333,0,0,0,0,0,0,0,0,1,293.5,45,497,0,0,0,0,0,0,0,22,0,248,0,0,0,8,0,0,0,0,0,0,0,0,VPN,File-Transfer
10.8.8.130-157.55.130.174-49539-40017-17,10.8.8.130,49539,157.55.130.174,40017,17,05/06/2015 11:25:24 AM,204588,1,1,421,17,421,421,421,0,17,17,17,0,2140.8880286234,9.7757444229,204588,0,204588,204588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4.8878722115,4.8878722115,17,421,286.3333333333,233.2495087526,54405.3333333333,0,0,0,0,0,0,0,0,1,429.5,421,17,0,0,0,0,0,0,0,210,0,8,0,0,0,8,0,0,0,0,0,0,0,0,VPN,File-Transfer
10.8.8.130-84.187.17.164-49539-42474-17,10.8.8.130,49539,84.187.17.164,42474,17,05/06/2015 11:35:38 AM,189362,1,1,18,26,18,18,18,0,26,26,26,0,232.359185053,10.5617811388,189362,0,189362,189362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5.2808905694,5.2808905694,18,26,20.6666666667,4.6188021535,21.3333333333,0,0,0,0,0,0,0,0,1,31,18,26,0,0,0,0,0,0,0,9,0,13,0,0,0,8,0,0,0,0,0,0,0,0,VPN,File-Transfer
10.8.8.130-151.250.15.29-49539-53639-17,10.8.8.130,49539,151.250.15.29,53639,17,05/06/2015 11:01:55 AM,188219,1,1,18,26,18,18,18,0,26,26,26,0,233.770235736,10.6259198062,188219,0,188219,188219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5.3129599031,5.3129599031,18,26,20.6666666667,4.6188021535,21.3333333333,0,0,0,0,0,0,0,0,1,31,18,26,0,0,0,0,0,0,0,9,0,13,0,0,0,8,0,0,0,0,0,0,0,0,VPN,File-Transfer
10.8.8.130-81.184.232.115-49539-26411-17,10.8.8.130,49539,81.184.232.115,26411,17,05/06/2015 11:12:00 AM,157492,1,1,18,26,18,18,18,0,26,26,26,0,279.3792700582,12.6990577299,157492,0,157492,157492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6.349528865,6.349528865,18,26,20.6666666667,4.6188021535,21.3333333333,0,0,0,0,0,0,0,0,1,31,18,26,0,0,0,0,0,0,0,9,0,13,0,0,0,8,0,0,0,0,0,0,0,0,VPN,File-Transfer
10.8.8.130-217.133.62.145-49539-23702-17,10.8.8.130,49539,217.133.62.145,23702,17,05/06/2015 11:02:52 AM,176399,1,1,18,26,18,18,18,0,26,26,26,0,249.4345206039,11.3379327547,176399,0,176399,176399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5.6689663774,5.6689663774,18,26,20.6666666667,4.6188021535,21.3333333333,0,0,0,0,0,0,0,0,1,31,18,26,0,0,0,0,0,0,0,9,0,13,0,0,0,8,0,0,0,0,0,0,0,0,VPN,File-Transfer
10.8.8.130-46.32.76.184-49539-39297-17,10.8.8.130,49539,46.32.76.184,39297,17,05/06/2015 11:48:35 AM,167983,1,1,18,26,18,18,18,0,26,26,26,0,261.9312668544,11.9059666752,167983,0,167983,167983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5.9529833376,5.9529833376,18,26,20.6666666667,4.6188021535,21.3333333333,0,0,0,0,0,0,0,0,1,31,18,26,0,0,0,0,0,0,0,9,0,13,0,0,0,8,0,0,0,0,0,0,0,0,VPN,File-Transfer
10.8.8.130-85.102.176.111-49539-27491-17,10.8.8.130,49539,85.102.176.111,27491,17,05/06/2015 11:12:58 AM,225787,1,1,18,26,18,18,18,0,26,26,26,0,194.8739298542,8.8579059025,225787,0,225787,225787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4.4289529512,4.4289529512,18,26,20.6666666667,4.6188021535,21.3333333333,0,0,0,0,0,0,0,0,1,31,18,26,0,0,0,0,0,0,0,9,0,13,0,0,0,8,0,0,0,0,0,0,0,0,VPN,File-Transfer
10.8.8.130-198.7.63.141-58411-53-17,10.8.8.130,58411,198.7.63.141,53,17,05/06/2015 11:29:23 AM,124370,1,1,30,126,30,30,30,0,126,126,126,0,1254.3217817802,16.0810484844,124370,0,124370,124370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8.0405242422,8.0405242422,30,126,62,55.4256258422,3072,0,0,0,0,0,0,0,0,1,93,30,126,0,0,0,0,0,0,0,15,0,63,0,0,0,8,0,0,0,0,0,0,0,0,VPN,File-Transfer
10.8.8.130-157.55.130.168-49539-40019-17,10.8.8.130,49539,157.55.130.168,40019,17,05/06/2015 11:28:25 AM,58273751,6,6,1000,962,421,35,166.6666666667,197.0468641381,443,17,160.3333333333,218.9599658994,33.668675284,0.2059246195,5297613.72727273,15887778.9583046,53114872,172,58068958,11613791.6,23356477.5354199,53321139,172,58068595,11613719,23356779.8700061,53321598,1222,0,0,0,0,48,48,0.1029623097,0.1029623097,17,443,154.3076923077,193.0364320603,37263.0641025641,0,0,0,0,0,0,0,0,1,167.1666666667,166.6666666667,160.3333333333,0,0,0,0,5,949,0,83,0,80,0,0,5,8,0,0,0,0,1433514535367250,29439081.5038057,1433514563804979,1433514505841741,VPN,File-Transfer
10.8.8.130-213.220.201.6-49539-17798-17,10.8.8.130,49539,213.220.201.6,17798,17,05/06/2015 11:26:47 AM,158653,1,1,18,26,18,18,18,0,26,26,26,0,277.3348124523,12.6061278387,158653,0,158653,158653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6.3030639194,6.3030639194,18,26,20.6666666667,4.6188021535,21.3333333333,0,0,0,0,0,0,0,0,1,31,18,26,0,0,0,0,0,0,0,9,0,13,0,0,0,8,0,0,0,0,0,0,0,0,VPN,File-Transfer
10.8.8.130-188.77.56.157-49539-10622-17,10.8.8.130,49539,188.77.56.157,10622,17,05/06/2015 11:03:20 AM,202381,1,1,18,26,18,18,18,0,26,26,26,0,217.4117135502,9.8823506159,202381,0,202381,202381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4.941175308,4.941175308,18,26,20.6666666667,4.6188021535,21.3333333333,0,0,0,0,0,0,0,0,1,31,18,26,0,0,0,0,0,0,0,9,0,13,0,0,0,8,0,0,0,0,0,0,0,0,VPN,File-Transfer
10.8.8.130-151.236.19.39-49539-59577-17,10.8.8.130,49539,151.236.19.39,59577,17,05/06/2015 11:46:49 AM,28753051,18,0,504,0,28,28,28,0,0,0,0,0,17.5285746198,0.6260205221,1691355.94117647,1630533.2484305,5013162,203055,28753051,1691355.94117647,1630533.2484305,5013162,203055,0,0,0,0,0,0,0,0,0,144,0,0.6260205221,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,29.5555555556,28,0,0,0,0,0,4,78,1,28,0,0,0,0,17,8,0,0,0,0,1433515622609760,8855206.05999287,1433515636526986,1433515609780120,VPN,File-Transfer
10.8.8.130-157.56.52.39-49539-443-17,10.8.8.130,49539,157.56.52.39,443,17,05/06/2015 11:49:05 AM,270928,1,1,18,26,18,18,18,0,26,26,26,0,162.4047717475,7.3820350794,270928,0,270928,270928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.6910175397,3.6910175397,18,26,20.6666666667,4.6188021535,21.3333333333,0,0,0,0,0,0,0,0,1,31,18,26,0,0,0,0,0,0,0,9,0,13,0,0,0,8,0,0,0,0,0,0,0,0,VPN,File-Transfer
10.8.8.130-198.7.63.141-6171-53-17,10.8.8.130,6171,198.7.63.141,53,17,05/06/2015 11:26:23 AM,132162,1,1,30,126,30,30,30,0,126,126,126,0,1180.3695464657,15.1329429034,132162,0,132162,132162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.5664714517,7.5664714517,30,126,62,55.4256258422,3072,0,0,0,0,0,0,0,0,1,93,30,126,0,0,0,0,0,0,0,15,0,63,0,0,0,8,0,0,0,0,0,0,0,0,VPN,File-Transfer
10.8.8.130-213.199.179.142-49539-40021-17,10.8.8.130,49539,213.199.179.142,40021,17,05/06/2015 11:26:22 AM,129160,1,1,22,98,22,22,22,0,98,98,98,0,929.0802105915,15.4846701765,129160,0,129160,129160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.7423350883,7.7423350883,22,98,47.3333333333,43.8786204584,1925.3333333333,0,0,0,0,0,0,0,0,1,71,22,98,0,0,0,0,0,0,0,11,0,49,0,0,0,8,0,0,0,0,0,0,0,0,VPN,File-Transfer
10.8.8.130-198.7.63.141-52750-53-17,10.8.8.130,52750,198.7.63.141,53,17,05/06/2015 11:26:28 AM,124319,1,1,32,395,32,32,32,0,395,395,395,0,3434.7123126795,16.0876454926,124319,0,124319,124319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8.0438227463,8.0438227463,32,395,153,209.5781477158,43923,0,0,0,0,0,0,0,0,1,229.5,32,395,0,0,0,0,0,0,0,16,0,197,0,0,0,8,0,0,0,0,0,0,0,0,VPN,File-Transfer
10.8.8.130-109.209.186.130-55569-58661-6,10.8.8.130,55569,109.209.186.130,58661,6,05/06/2015 11:24:39 AM,14155903,2,0,0,0,0,0,0,0,0,0,0,0,0,0.1412838164,14155903,0,14155903,14155903,14155903,14155903,0,14155903,14155903,0,0,0,0,0,0,0,0,0,64,0,0.1412838164,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,229,0,0,32,0,0,0,0,14155903,0,14155903,14155903,VPN,File-Transfer
10.8.8.130-212.67.144.167-49539-9052-17,10.8.8.130,49539,212.67.144.167,9052,17,05/06/2015 11:20:58 AM,180369,1,1,18,26,18,18,18,0,26,26,26,0,243.9443585095,11.0883799323,180369,0,180369,180369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5.5441899661,5.5441899661,18,26,20.6666666667,4.6188021535,21.3333333333,0,0,0,0,0,0,0,0,1,31,18,26,0,0,0,0,0,0,0,9,0,13,0,0,0,8,0,0,0,0,0,0,0,0,VPN,File-Transfer
10.8.8.130-157.55.130.153-49539-443-17,10.8.8.130,49539,157.55.130.153,443,17,05/06/2015 11:35:38 AM,198280,1,1,18,26,18,18,18,0,26,26,26,0,221.9084123462,10.0867460157,198280,0,198280,198280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5.0433730079,5.0433730079,18,26,20.6666666667,4.6188021535,21.3333333333,0,0,0,0,0,0,0,0,1,31,18,26,0,0,0,0,0,0,0,9,0,13,0,0,0,8,0,0,0,0,0,0,0,0,VPN,File-Transfer
10.8.8.130-188.2.128.20-49539-20712-17,10.8.8.130,49539,188.2.128.20,20712,17,05/06/2015 11:22:56 AM,181713,1,1,18,26,18,18,18,0,26,26,26,0,242.1400780351,11.0063671834,181713,0,181713,181713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5.5031835917,5.5031835917,18,26,20.6666666667,4.6188021535,21.3333333333,0,0,0,0,0,0,0,0,1,31,18,26,0,0,0,0,0,0,0,9,0,13,0,0,0,8,0,0,0,0,0,0,0,0,VPN,File-Transfer
10.8.8.130-111.221.77.169-49539-40009-17,10.8.8.130,49539,111.221.77.169,40009,17,05/06/2015 11:25:33 AM,375233,1,1,34,20,34,34,34,0,20,20,20,0,143.9105835574,5.3300216132,375233,0,375233,375233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.6650108066,2.6650108066,20,34,29.3333333333,8.0829037687,65.3333333333,0,0,0,0,0,0,0,0,1,44,34,20,0,0,0,0,0,0,0,17,0,10,0,0,0,8,0,0,0,0,0,0,0,0,VPN,File-Transfer
10.8.8.130-212.161.8.36-49539-13392-17,10.8.8.130,49539,212.161.8.36,13392,17,05/06/2015 11:28:34 AM,57064982,2,2,234,22,117,117,117,0,11,11,11,0,4.4861137431,0.0700955272,19021660.6666667,32707512.7892682,56789043,133892,56922935,56922935,0,56922935,56922935,56931090,56931090,0,56931090,56931090,0,0,0,0,16,16,0.0350477636,0.0350477636,11,117,74.6,58.0585910955,3370.8,0,0,0,0,0,0,0,0,1,93.25,117,11,0,0,0,0,0,0,0,58,0,5,0,0,1,8,0,0,0,0,1433514542857914,39960799.0643006,1433514571114466,1433514514601360,VPN,File-Transfer
10.8.8.130-195.249.232.81-49539-18244-17,10.8.8.130,49539,195.249.232.81,18244,17,05/06/2015 11:29:41 AM,156623,1,1,18,26,18,18,18,0,26,26,26,0,280.9293654189,12.7695166099,156623,0,156623,156623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6.384758305,6.384758305,18,26,20.6666666667,4.6188021535,21.3333333333,0,0,0,0,0,0,0,0,1,31,18,26,0,0,0,0,0,0,0,9,0,13,0,0,0,8,0,0,0,0,0,0,0,0,VPN,File-Transfer
10.8.8.130-198.7.63.141-59549-53-17,10.8.8.130,59549,198.7.63.141,53,17,05/06/2015 11:28:58 AM,132419,1,1,32,361,32,32,32,0,361,361,361,0,2967.8520454013,15.1035727501,132419,0,132419,132419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.5517863751,7.5517863751,32,361,141.6666666667,189.9482385634,36080.3333333333,0,0,0,0,0,0,0,0,1,212.5,32,361,0,0,0,0,0,0,0,16,0,180,0,0,0,8,0,0,0,0,0,0,0,0,VPN,File-Transfer
10.8.8.130-185.68.147.41-49539-11455-17,10.8.8.130,49539,185.68.147.41,11455,17,05/06/2015 11:03:20 AM,236941,1,1,18,26,18,18,18,0,26,26,26,0,185.7002376119,8.4409198914,236941,0,236941,236941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4.2204599457,4.2204599457,18,26,20.6666666667,4.6188021535,21.3333333333,0,0,0,0,0,0,0,0,1,31,18,26,0,0,0,0,0,0,0,9,0,13,0,0,0,8,0,0,0,0,0,0,0,0,VPN,File-Transfer
10.8.8.130-78.46.223.24-19861-53-17,10.8.8.130,19861,78.46.223.24,53,17,05/06/2015 11:28:22 AM,140413,1,1,34,502,34,34,34,0,502,502,502,0,3817.3103630006,14.2436953843,140413,0,140413,140413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.1218476922,7.1218476922,34,502,190,270.1999259807,73008,0,0,0,0,0,0,0,0,1,285,34,502,0,0,0,0,0,0,0,17,0,251,0,0,0,8,0,0,0,0,0,0,0,0,VPN,File-Transfer
10.8.8.130-90.211.87.249-49539-26228-17,10.8.8.130,49539,90.211.87.249,26228,17,05/06/2015 11:36:36 AM,131195,1,1,18,26,18,18,18,0,26,26,26,0,335.3786348565,15.2444834026,131195,0,131195,131195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.6222417013,7.6222417013,18,26,20.6666666667,4.6188021535,21.3333333333,0,0,0,0,0,0,0,0,1,31,18,26,0,0,0,0,0,0,0,9,0,13,0,0,0,8,0,0,0,0,0,0,0,0,VPN,File-Transfer
10.8.8.130-131.253.61.84-42935-443-6,10.8.8.130,42935,131.253.61.84,443,6,05/06/2015 11:29:01 AM,270954,1,1,0,0,0,0,0,0,0,0,0,0,0,7.3813267197,270954,0,270954,270954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3.6906633598,3.6906633598,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40736,65392,0,20,0,0,0,0,0,0,0,0,VPN,File-Transfer
10.8.8.130-157.56.52.31-49539-443-17,10.8.8.130,49539,157.56.52.31,443,17,05/06/2015 11:30:08 AM,264229,1,1,18,26,18,18,18,0,26,26,26,0,166.522221255,7.5691918752,264229,0,264229,264229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.7845959376,3.7845959376,18,26,20.6666666667,4.6188021535,21.3333333333,0,0,0,0,0,0,0,0,1,31,18,26,0,0,0,0,0,0,0,9,0,13,0,0,0,8,0,0,0,0,0,0,0,0,VPN,File-Transfer
10.8.8.130-81.156.109.12-49539-48610-17,10.8.8.130,49539,81.156.109.12,48610,17,05/06/2015 11:34:18 AM,151918,1,1,18,26,18,18,18,0,26,26,26,0,289.629931937,13.1649969062,151918,0,151918,151918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6.5824984531,6.5824984531,18,26,20.6666666667,4.6188021535,21.3333333333,0,0,0,0,0,0,0,0,1,31,18,26,0,0,0,0,0,0,0,9,0,13,0,0,0,8,0,0,0,0,0,0,0,0,VPN,File-Transfer
10.8.8.130-173.194.113.48-51012-443-6,10.8.8.130,51012,173.194.113.48,443,6,05/06/2015 11:27:54 AM,457427,8,8,328,3846,202,0,41,78.5875308176,1308,0,480.75,588.3603730465,9124.9532712324,34.978258826,30495.1333333333,56099.0853552466,138738,9,457427,65346.7142857143,79735.8713058606,172004,30,282951,40421.5714285714,68695.3470594556,143864,19,0,0,0,0,264,264,17.489129413,17.489129413,0,1308,245.5294117647,454.4213515075,206498.764705882,0,2,1,6,15,0,0,0,1,260.875,41,480.75,0,0,0,0,8,14786,0,20,0,240,29200,341,2,32,0,0,0,0,1433514474580400,119728.034181388,1433514474765839,1433514474308497,VPN,File-Transfer
10.8.8.130-81.137.205.196-48860-23528-6,10.8.8.130,48860,81.137.205.196,23528,6,05/06/2015 11:43:56 AM,119659745,447,386,4063,19485,56,0,9.0894854586,12.4672144556,521,0,50.4792746114,114.8769678881,196.7913269412,6.9614054417,143821.808894231,203099.339905681,1721700,0,119659745,268295.392376682,259602.362918101,1721745,1,119345117,309987.316883116,305724.959443752,1721753,60,1,0,0,0,14304,12352,3.7355921158,3.2258133259,0,521,28.2589928058,81.2933423601,6608.6075120696,0,0,0,465,833,0,0,0,0,28.2929171669,9.0894854586,50.4792746114,0,0,0,0,57,208,0,4,0,23,1444,64856,200,32,0,0,0,0,1.43351549724926E+015,35332841.0513793,1433515556450149,1433515437165716,VPN,File-Transfer
10.8.8.130-64.4.23.162-52161-40019-6,10.8.8.130,52161,64.4.23.162,40019,6,05/06/2015 11:43:20 AM,60585053,5,4,833,8,416,0,166.6,227.2153163851,4,0,2,2.3094010768,13.8813116166,0.1485514917,7573131.625,21083369.9346878,59750690,15,60585053,15146263.25,29736290.521219,59750690,264471,60320634,20106878,34596857.4382458,60055595,35,1,0,0,0,160,128,0.0825286065,0.0660228852,0,416,125.7,200.1022238757,40040.9,0,0,0,5,9,0,0,0,0,139.6666666667,166.6,2,0,0,0,0,0,0,0,92,0,0,285,58,2,32,0,0,0,0,1433515443677180,29287845.8291995,1433515461106520,1433515400521571,VPN,File-Transfer
10.8.8.130-69.181.136.22-53288-57191-6,10.8.8.130,53288,69.181.136.22,57191,6,05/06/2015 11:44:17 AM,119646077,328,255,3006,2789,29,0,9.1646341463,10.2245596506,56,0,10.937254902,10.0743292851,48.4345174142,4.8727046855,205577.451890034,448476.739288491,8817229,15,119646077,365890.143730887,605619.975905319,9286825,37,119251187,469492.862204725,690931.719943675,9092616,35,1,0,0,0,10496,8160,2.7414187596,2.1312859259,0,56,9.9297945205,10.1827319589,103.6880301464,0,0,0,331,583,0,0,0,0,9.9468267581,9.1646341463,10.937254902,0,0,0,0,82,56,0,5,0,4,258,257,169,32,0,0,0,0,1433515513761219,31553463.0158644,1433515576757427,1433515457580750,VPN,File-Transfer
10.8.8.130-81.137.205.196-49539-23528-17,10.8.8.130,49539,81.137.205.196,23528,17,05/06/2015 11:44:20 AM,116158059,7,238,651,120564,519,22,93,187.8483430856,527,22,506.5714285714,78.0966156394,1043.5349991515,2.1091950237,476057.618852459,2091430.47413398,19630432,621,115995833,19332638.8333333,1773769.54191794,20223500,15727119,116151462,490090.556962025,2132034.7323179,19792658,813,0,0,0,0,56,1904,0.060262715,2.0489323087,22,527,494.8536585366,107.3021811922,11513.7580886013,0,0,0,0,0,0,0,0,34,496.8734693878,93,506.5714285714,0,0,0,0,26,9225,0,2,0,492,0,0,6,8,0,0,0,0,1433515511351590,30261385.5081701,1433515576468070,1433515460493441,VPN,File-Transfer
10.8.8.130-69.181.136.22-49539-57191-17,10.8.8.130,49539,69.181.136.22,57191,17,05/06/2015 11:44:28 AM,108506378,272,24,8137,9474,62,19,29.9154411765,8.942013928,519,22,394.75,219.835956627,162.3038232831,2.7279502409,367818.230508475,1338289.49288406,11781739,12,108224061,399350.778597786,1422304.80255223,11781739,42,100270953,4359606.65217391,7329570.60192693,20224920,12,0,0,0,0,2176,192,2.5067650862,0.2211851547,19,519,59.3872053872,117.2567993675,13749.156997907,0,0,0,0,0,0,0,0,0,59.5878378378,29.9154411765,394.75,0,0,0,0,33,752,0,27,0,32,0,0,271,8,0,0,0,0,1433515517199620,26463287.2798917,1433515576458719,1433515468251788,VPN,File-Transfer
10.8.8.130-157.56.52.13-49539-40011-17,10.8.8.130,49539,157.56.52.13,40011,17,05/06/2015 11:36:07 AM,30392471,6,6,584,414,102,93,97.3333333333,4.7609522857,69,69,69,0,32.8370799465,0.3948346286,2762951.90909091,4898635.13631715,12825388,810,29538737,5907747.4,6927291.25215418,13691486,839057,29554274,5910854.8,6923325.43413551,13674884,844951,0,0,0,0,48,48,0.1974173143,0.1974173143,69,102,84.6153846154,15.4085390911,237.4230769231,0,0,0,0,0,0,0,0,1,91.6666666667,97.3333333333,69,0,0,0,0,4,195,0,48,0,34,0,0,5,8,0,0,0,0,1433514983089912,11316289.4710584,1433514998214172,1433514967823844,VPN,File-Transfer
10.8.8.130-10.8.8.134-49539-15685-17,10.8.8.130,49539,10.8.8.134,15685,17,05/06/2015 11:35:57 AM,46224430,20,0,560,0,28,28,28,0,0,0,0,0,12.1148059587,0.4326716414,2432864.73684211,2729224.3658182,8301154,202337,46224430,2432864.73684211,2729224.3658182,8301154,202337,0,0,0,0,0,0,0,0,0,160,0,0.4326716414,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,29.4,28,0,0,0,0,0,4,76,1,28,0,0,0,0,19,8,0,0,0,0,1.4335149826273E+015,12783776.3448249,1433515002080566,1433514960893197,VPN,File-Transfer
10.8.8.130-151.236.19.39-49539-15685-17,10.8.8.130,49539,151.236.19.39,15685,17,05/06/2015 11:35:57 AM,46224433,20,0,560,0,28,28,28,0,0,0,0,0,12.1148051724,0.4326716133,2432864.89473684,2729220.62682666,8301151,202376,46224433,2432864.89473684,2729220.62682666,8301151,202376,0,0,0,0,0,0,0,0,0,160,0,0.4326716133,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,29.4,28,0,0,0,0,0,4,76,1,28,0,0,0,0,19,8,0,0,0,0,1433514982627350,12783779.3558691,1433515002080597,1433514960893290,VPN,File-Transfer
10.8.8.130-151.236.19.39-49539-59577-17,10.8.8.130,49539,151.236.19.39,59577,17,05/06/2015 11:36:23 AM,20482914,12,0,336,0,28,28,28,0,0,0,0,0,16.4039159663,0.5858541417,1862083.09090909,2274689.59774979,7887825,206189,20482914,1862083.09090909,2274689.59774979,7887825,206189,0,0,0,0,0,0,0,0,0,96,0,0.5858541417,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,30.3333333333,28,0,0,0,0,0,4,75,1,28,0,0,0,0,11,8,0,0,0,0,1433514992295765,6952542.45641466,1433515002080611,1433514983605455,VPN,File-Transfer
151.236.19.39-10.8.8.130-49539-15685-17,151.236.19.39,49539,10.8.8.130,15685,17,05/06/2015 11:35:57 AM,46223070,20,0,560,0,28,28,28,0,0,0,0,0,12.115162407,0.4326843717,2432793.15789474,2728162.59593164,8297279,203873,46223070,2432793.15789474,2728162.59593164,8297279,203873,0,0,0,0,0,0,0,0,0,160,0,0.4326843717,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,29.4,28,0,0,0,0,0,4,76,1,28,0,0,0,0,19,8,0,0,0,0,1433514982752280,12786217.6881193,1433515002202176,1433514961018068,VPN,File-Transfer
151.236.19.39-10.8.8.130-49539-59577-17,151.236.19.39,49539,10.8.8.130,59577,17,05/06/2015 11:36:26 AM,17431590,7,0,196,0,28,28,28,0,0,0,0,0,11.2439542233,0.4015697937,2905265,2763936.20267169,7885895,235372,17431590,2905265,2763936.20267169,7885895,235372,0,0,0,0,0,0,0,0,0,56,0,0.4015697937,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,32,28,0,0,0,0,0,0,0,1,28,0,0,0,0,6,8,0,0,0,0,1433514996720250,4707881.10790216,1433515001428635,1433514989831349,VPN,File-Transfer
